,puntuacion_imdb , direccion , guion , argumento , duracion , titulo, anio
1419,-,Mads Feldballe,Mads Feldballe,"A special man with a very special problem searches for love in a world less ordinary. A humorous and surprising film with mice, music and magic...",21,kattemanden,2002
1420,7.4,Robert Welkner,Robert Welkner,"A comedy short about a young man born with Pennies attached to his skin who travels to the Indian Reservation in hopes of marrying Moonglow, the Chief's daughter. The only things standing in his way are a group of male suitors and his ex-girlfriend who is hell-bent on stopping the proceedings.",8,pennyman,2002
1421,-,Chris Begley,Chris Begley,A man plucks up the courage to propose marriage to his girlfriend. However their romantic moment is spoiled as a meteor fragment soars to Earth.,1,size does matter,2002
1422,7.0,Cory Koller,Cory Koller,-,14,ants!,2002
1423,3.2,Nick Bird,Mark Anthony Williams,"This dramatic comedy delves into the relationships of several friends and strangers at an engagement party for Lisa and Elliot. The happy couple get more than they bargained for when they invite their ex's, along with a sordid bunch of characters whose lives only seem to play out in ""The Bathroom"".",35,the bathroom,2002
1424,-,Darren Burgess,-,"Lola, a bitter, burnt-out drag queen dishes the dirt in this claymation, gin-soaked, stumble down memory lane. It ain't easy being gay... and clay...",13,tales from the powder room,2002
1425,7.3,"['Efram Potelle', 'Kyle Rankin']","['Efram Potelle', 'Kyle Rankin']","Sydney Bristow isn't your average grad student. She's a black ops CIA spy working double-duty as a double-agent, kicking asses and stealing secrets all over the world. All this while trying to maintain the normal life of a twenty-something.",15,alias: the lost episode,2002
1426,2.8,Selma Brenner,"['Selma Brenner', 'Thomas Hernadi']",-,13,virtual love,2002
1427,5.6,Neil Palmer,"['Adam Jay Epstein', 'Andrew Jacobson']","What if Darren Aronofsky's ""Pi"" were crossed with the Weitz brothers' ""American Pie""? In black and white, computer geek Max squirrels away in his room, studying pi in hopes it will disclose to him the secret of sexual fulfillment. Meanwhile, his high school prom is two weeks away, and, in full color, his buddies are encouraging him to score with somebody, maybe Michel... Leer todo",9,american pi,2002
1428,6.8,Geir Henning Hopland,Geir Henning Hopland,Former student Lars Helge Ellingsen is trying to avoid repaying his student loan. He seeks help from his father to keep the creditors at bay.,9,forfall,2002
1429,5.3,Joseph E. De Leo,Joseph E. De Leo,"The dark comedy Fish'n Chicks, is the story of two close friends who embark on a fishing excursion. During the course of the day the two young men brag about their past sexual exploits, but a surprise revelation forces them to re-evaluate their friendship. George (MIKE DUFAYS) is a boisterous, irreverent young man with a penchant for the abrasive, who organizes a ""guy... Leer todo",30,fish'n chicks,2002
1430,7.1,Daniel Brunet,Daniel Brunet,-,41,bud & moovy,2002
1431,9.1,Ted Mendenhall,-,-,22,cojones,2002
1432,6.5,Robert Severson,"['Robert Severson', 'Alex Younger']","Dale, a chronic amnesiac who today believes himself to be film-noir detective Guy Wise, stumbles upon an intimate moment between his would-be lady Lexie (whom he believes to be named ""Tuesday"") and her REAL partner, Charles Withingworth III. Can Guy best Tuesday in a match of wits to win her over, or will his voiceover narration, only heard by Lexie, get the best of h... Leer todo",5,the man without a clue,2002
1433,6.2,Jon Hill,"['Robert J. Lee', 'Debbie Etchison']",A woman confidently orders three other people to perform unusual tasks due to an unrevealed incident.,10,white bitch down,2002
1434,7.9,Andrew Dwyer,Andrew Dwyer,"In the dark of night, an unfortunate motorist encounters a bit of Car Trouble. With no cell phone service and only the light of a roadflare to guide him, he sets of into the night. Something evil lurks in the darkness, and our hero must find his way to safety or become a midnight snack!",9,car trouble,2002
1435,7.4,Mike Nirenberg,Mike Nirenberg,-,10,diagnosis trauma,2002
1436,-,Ygnacio Cervio,Ygnacio Cervio,-,4,yo se kung fu,2002
1437,-,Randy Eisenberg,-,Two gay friends meet on the pier to dish the dirt.,-,two big fags,2002
1438,-,Marti Savi,"['Marti Savi', 'Taavi Toomere']",Lone Man (Diesel) finds a mate (Naine) from inside the trashcan. The movie follows the mysterious bonding rituals of the two loners.,10,elu sitahotellis,2002
1439,6.0,Mark Kenneth Woods,Mark Kenneth Woods,"In this send-up of James Bond films, Jonny Pimp & Honey Ho, are agents for the International Queer Secret Service. Their mission... Stop the Society for the Prevention of Queerness and those two nefarious villains, Dicky Galore and Conny Lingus.",18,pimp & ho: licence to queer,2002
1440,-,Michael Duignan,Lou Sanz,"Jason is picked up from his posh boarding school by his father Arthur. The ""Traditional Sunday afternoon with Dad"" is given a megadose of adrenalin as Arthur drags Jason on a crazy scheme to rob a cat charity.",12,six days straight,2002
1441,8.9,Maninder Chana,Maninder Chana,A Japanese Tourist in Spain is kidnapped after a gang of hoodlums mistake him for Jackie Chan.,6,tourist trap,2002
1442,5.5,"['J.D. Disalvatore', 'Meredith Kadlec', 'Kurt Koehler']",-,All your favorite Hollywood movies...only now completely gay and lesbian!,23,gay propaganda,2002
1443,8.2,Andre Metello,Andre Metello,A story about the true meaning of friendship between brothers. An animated film that sarcastically and ironically reveals how strange and bizarre this kind of friendship can become.,3,gêmeos,2002
1444,-,"['Emmanuel Silvestre', 'Thibault Staib']","['Emmanuel Silvestre', 'Thibault Staib']",-,37,bois ta suze,2002
1445,-,Ed Coy,Ed Coy,A reluctant sailor and an insane lighthouse keeper do battle with a great sea monster.,7,from deep it came,2002
1446,7.9,Mike Meiners,Mike Meiners,"A tale of power struggles in the contemporary American family. A midwestern husband (with a proper midwestern love for meat) finds himself in the clutches of a forced diet mandated by his wife. Desperately longing for a taste of greasy, fatty steak but unable to stand up to his wife's threats, blackmail and bland salads, the husband takes to trolling for half-eaten bu... Leer todo",13,diet,2002
1447,6.6,Lucas Elliot Eberl,Lucas Elliot Eberl,"Teenage nightmare: parents walk in on you while you're having sex. Parent nightmare: walk in on your daughter having sex, with your son. That's what happened to Paul and Brook one blissful sunny afternoon. What's worse is, their kids MannI and Liz are convinced their love transcends all stigmatisms -- and they want to prove it to the world. Join the cast - Erick Avari... Leer todo",19,incest,2002
1448,-,"['Paul Van', 'De', 'Carr']",-,"If one has different overnight guests frequently, it must get tiresome telling them the same things over and over. This is one solution...",6,sexual orientation,2002
1449,-,Anne Fassio,Anne Fassio,-,17,mes copines,2002
1450,7.5,Eric T. Finkel,Eric T. Finkel,-,9,raw,2002
1451,6.7,Hannah Rothschild,Hannah Rothschild,-,10,eddie loves mary,2002
1452,4.2,Luis Pedron,Mark Levitt,A Dark Comedy About The Dog-Eat-Dog World Of The Office Politics.,-,receptionist smart,2002
1453,6.4,Agnieszka Jurek,"['Agnieszka Jurek', 'David Lynch']","A camera-eye is aimed at David Lynch's back while in Hanover a second one records the internet-stream, which connects the continents. a third one shoots parallely Agnieszka Jurek. she is interviewing Mr. Lynch.",27,does that hurt you?,2002
1454,6.7,Mark Cartier,"['Mark Cartier', 'Josh Miller']","A group of friends turn against each other because of the confusion started by a radio broadcast pronouncing the end of the world by means of Martian invasion, and a subsequent, yet totally unrelated, forest fire.",10,broadcast,2002
1455,6.3,Kinga Lewinska,Kinga Lewinska,-,35,pas de deux,2002
1456,-,John Church,-,A drag queen and a punk rocker have a charged encounter over a pair of stolen shoes.,11,the parking lot of shoplifted delights,2002
1457,-,"['Patrice Jourdan', 'Sören Prévost']",-,-,16,raisons économiques,2002
1458,8.5,Shavkat Karimov,Shavkat Karimov,"Fresh, unique and entertaining short films by Shavkat Karimov.",40,cinedictum,2002
1459,7.5,Jacob Tierney,"['Tygh Runyan', 'Jacob Tierney']","After a year away in Africa, Mark has returned home to discover that his Mother and his best friend Edward have been spending the last year getting close; entirely too close. And what's worse is the horrifying idea they've come up with on how to make him more comfortable with the changes...",10,dad,2002
1460,9.4,Daniela Saioni,Daniela Saioni,Mort is a photocopy guy with a secret and documentary filmmaker Sherrol Morris will do whatever it takes to get it out of him. A spoof of Errol Morris' brilliant First Person series.,7,first person plural: copy cat,2002
1461,-,Nina Tsai,Nina Tsai,-,13,so how do you feel about your watch,2002
1462,9.2,Charles Papert,Johnna Adams,-,-,roland,2002
1463,-,Cyril Gelblat,-,-,13,le ballon prisonnier,2002
1464,-,Glenn Gaylord,Glenn Gaylord,Officers at a Los Angeles County jail share their fears of HIV.,16,hiv basics for corrections officers,2002
1465,-,Mikal P. Lazarev,Mikal P. Lazarev,-,20,strike!,2002
1466,7.5,Steven Shea,"['Anthony Demaris', 'Steven Shea']","A spoof of managemental proportions on Kevin Smith and the Viewaskewniverse. Journey with Clark, his co-worker Clark, and a plethora of bizarre characters as they learn the true secrets of the working world.",22,clarks,2002
1467,-,Zachary Rothman,Zachary Rothman,-,10,my own partridge family,2002
1468,-,Alexei Mamedov,Alexei Mamedov,-,-,bajan,2002
1469,-,Nancy Townsend,Nancy Townsend,-,-,bang or a whimper,2002
1470,-,Tony Martin,"['Tony Martin', 'Haley Turner']","The story of an ad agency's holiday party told backwards, through the eyes of its creative director.",10,a holiday memento,2002
1471,5.3,Jakob Ziemnicki,Alexander Steimle,"Bomber, the Cologne Gangster Boss and Calli his Düsseldorf opponent have one problem: Her sons fell in love with each other and now the mobbsters has to turn them right. To all this comes young Koni, Bomber's nephew, how himself fells in love with Bomber's daughter Lucille, who herself wants to be lais by lightnighttalker Artur. A British Cologne Gangster-Comedy.",25,et kütt wie et kütt,2002
1472,-,Nathalie Serrault,Nathalie Serrault,-,12,saturday night frayeur,2002
1473,6.4,"['Robert A. Coulter', 'Kevin Filippini']",Jim Tosney,-,-,friendly criminal,2002
1474,8.2,Robin Larsen,"['Robin Larsen', 'Stacia Saint Owens']","Just days before her final vows, young Sister Finbar comes face to face with the dim-wittted milkman who accidentally electrocuted her parents when she was a wee lass. Will she turn the other cheek or give in to her vengeful heart and take an eye for an eye?",20,out of habit,2002
1475,-,Michael Patrick Kelly,Michael Patrick Kelly,-,14,only joking,2002
1476,-,Seth Mendelson,-,It's 4am. Do you know who's watching your door?,32,montreal writer,2002
1477,-,Drew Filus,"['Andrea Berloff', 'Drew Filus']",A proud American hits the road to find the Japanese model who suddenly left him.,4,domestic,2002
1478,-,Michael Ramsauer,Michael Ramsauer,-,-,vampire waren auch nur menschen,2002
1479,-,Alexandre Dacosta,-,An executive and a drag queen meet in an elevator.,5,copacabana building,2002
1480,-,Pascal Torbey,Pascal Torbey,-,4,coup de foudre,2002
1481,-,Mitchell Goldman,Mitchell Goldman,-,4,george's dilemma,2002
1482,-,Dave R. Watkins,"['Eric Bomba-Ire', 'Michael D. Friedman', 'Hilton Garrett']",A cop who's trying to become an actor is more concerned about rehearsing for his play than tracking down a serial killer.,12,the final play,2002
1483,6.6,Zsolt Meskó,Zsolt Meskó,-,15,somlói galuska,2002
1484,7.3,Jean-François Duplat,Domenico Salvaggio,"A renowned plastic surgeon with a serious gambling problem owes a huge sum of money to the Mafia. A Mobster's wife is forced to confront her dark side when her young child is kidnapped and held for ransom. An ambitious, young female journalist, with an insatiable curiosity for getting to the bottom of the story, is having a torrid affair with a married man. These thre... Leer todo",-,plastik man,2003
1485,8.3,"['Lisa Michele Mc', 'Tigue']","['Lisa Michele Mc', 'Tigue']",-,3,the guy next door,2003
1486,-,Nathan S. Garfinkel,Nicolle Nattrass,"Trixie Veronica, the world's oldest living Brownie shares her views about being involved in one of the most powerful organized associations in existence.",6,brownie points,2003
1487,6.3,Mark Whiting,"['August Hall', 'Mark Whiting']","On the eve of Halloween, 1938, CBS radio reported UFO's in the skies over the United States. That same night, two notorious criminals escaped the maximum security prison at Macatawa... They were never seen again. Apple Jack is a high brow story about low brow people caught in a divine intervention.",16,apple jack,2003
1488,7.5,Stephan Winkler,"['Moritz Gerber', 'Stephan Winkler']",-,37,guf ha-neschamot - die halle der seelen,2003
1489,7.1,"['Jim Mc', 'Kinney']","['Jim Mc', 'Kinney']","Ted Norwood summons all his resistance in order to finally quit his seemingly successful career, but first must face a powerful executive who barely even notices she's in a test of wills.",-,fall short,2003
