puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
-,Alvaro Albino,Alvaro Albino,"A young screenwriter does not have more creativity to write movies. Everything changes when he meets Aline, an extroverted woman, that helps him to find inspiration for a story.",-,Comedia,carta à a.h.,2021
-,Corey Foxx,Corey Foxx,-,-,Comedia,learning to cuss,2021
-,Russell Jenkins,Russell Jenkins,"Alec and Kate are two wealthy, attractive, and vain young people who flaunt their money and sex appeal to get what they want. However, outside their bubble the natural order of the world makes fools of them both.",7,Comedia,assimilation,2021
-,Lachlan Smith,Jason Fite,A dark night in a dark forest and five teenage friends are relentlessly pursued by a crazed axeman. He claims his first victim in a bloodied frenzy. The remaining survivors have to find a way of staying alive - they can either flee to the safety of the abandoned cottage or they c... Leer todo,-,Comedia,"the horror, the horror",2021
-,"['Rupert Clague', 'Tom Gentle']","['Rupert Clague', 'Tom Gentle']",Rocky certainly has a lot on his mind - questioning his purpose and attempting to fortify himself against existential angst as he searches for meaning - quite a lot for a French Bulldog to master.,4,Comedia,pawsea (or: the melancholy ruminations of a solitary french bulldog),2021
-,"['Daniel Arandia', 'Sahed Cervantes']",Sahed Cervantes,-,-,Comedia,un vampiro hispano,2021
-,Omara Olok,Omara Olok,-,-,Comedia,not funny,2021
9.4,"['Christian Hernandez', 'Danilo Vargas Jr.']",Christian Hernandez,"Maria, a maid from Santo Domingo, is willing to take the greatest risk of her life to satisfy her boyfriend's appetite.",7,Comedia,la muchacha de servicio,2021
-,Abbie Steckler,"['Jillian Davis', 'Yolanda Rodriguez']","What if Jane Austen characters had to meet over Zoom? Elizabeth Darcy, Emma Knightley, Elinor Ferrars, and Marianne Brandon gather for a virtual book club when a not-so-welcome guest interrupts their spirited discussion.",-,Comedia,jane austen virtual book club,2021
-,Emelie Claxton,"['Bria Alexandria', 'Emelie Claxton']",A short comedy about a young woman who desperately wants a little extra sleep - but it seems like that's not in the cards.,12,Comedia,sunday morning,2021
-,Daniel Christophersen,Daniel Christophersen,"After Scandinavians Amanda and Eva accidentally run over a swan on a business trip to Wales, the threat of being trialed for treason exposes the true trust, loyalty and friendship of two best friends about to become business partners.",9,Comedia,swän søng,2021
-,Anthony Zwartouw,"['James R. Cowley', 'Anthony Zwartouw']","Chronicling a day in the life of con artist and street magician, Gabe Nash - this tragic individual is not at all whom he thinks he is.",-,Comedia,patter,2021
-,Donte Muse,Donte Muse,"Derek, Stacy, and Miles fight to survive the perils brought on by a board game.",-,Comedia,black jummy,2021
-,"['Kevin Mc', 'Dermott']","['Kevin Mc', 'Dermott']","On the eve of his retirement, undercover Det. Frank Nolan meets his match in the person of a young woman out to kill her third husband.",14,Comedia,the right side,2021
-,Joseph Guinan,Joseph Guinan,"Elvis being Stalked again for real, based on True Events... A beautiful Japan girl in CHINA falls in LOVE with Elvis on the internet. Not having enough money to travel to USA - Hollywood, California, Miss Igetu Soun sneaks into someones suitcase at the airport and arrives at LAX.... Leer todo",-,Comedia,stalking elvis,2022
-,Camilla Meoli,"['Craig Jackson', 'Camilla Meoli']",-,-,Comedia,find your horn & let it kill you,2022
-,Mayla Warshavsky,Juanjo Martínez,A group of people live different toxic situations in their lives.,15,Comedia,toxicos,2022
8.5,Matt Florio,Matt Florio,"Two brothers travel to Miami to spread their father's ashes, only to be mistaken for notorious hitmen.",27,Comedia,unhired guns,2022
-,"['Leonardo Gonzalez', 'Zay Rodriguez']",Zay Rodriguez,"Picking up the day after Saturday the 14th (2020), the unstable Tabatha returns to her family home where her path of terror continues, meanwhile a police officer is on hot pursuit.",40,Comedia,saturday the 14th part 2,2022
-,-,Robert Leckington,A couple has a discussion before bedtime about an unfortunate situation.,-,Comedia,true to life,2022
-,Kristin Mothersbaugh,Kristin Mothersbaugh,-,-,Comedia,the life of ingrid,2022
-,Imogen Ross,"['Billy Rokos', 'Imogen Ross']",-,-,Comedia,the eagle flyer,2022
-,Anthony Souter,Daniel Cotard,"A middle-aged woman and man find themselves seated next to each other, in the front row of a concert. Could this be the beginning of a new life?",-,Comedia,le concert,2022
-,Kalle Carmback,-,"Sam is a man who is on the brink of misery, worried and unhappy. As he takes on the role of Santa Claus to entertain his kids and save his marriage on Christmas Eve, he makes a series of decisions which turn him into a deceiver, deceived, wanted, hunted and hopelessly pitiful.",-,Comedia,räven raskar över isen,2022
-,-,-,-,28,Comedia,the lego batman and spider-man movie,2022
-,Anthony Raus,"['Andrew James Hall', 'Anthony Raus', 'Leslie Rubio']",The story of a man's internal struggle with his piano.,-,Comedia,espressivo,2022
-,Brian Adam Kline,Robyne Parrish,-,15,Comedia,what if i were you,2022
-,Felix Niklas Malms,Johnny Rome,"A lonely scout leader, who's tricked a group of misfits into going on a pioneering mission for two years to escape his recent trauma, finds his perfect world threatened by the resurgence of someone from one of his troop member's past.",-,Comedia,scout's honour,2022
-,Jason Lynch,"['Jeffrey Louis Salkilld', 'Sebastian Senior']",-,15,Comedia,mi casa su casa,2022
-,Stephen Jones,"['Curtis Mah', 'Sean Mahaffey']","While digging up memories in his basement, Curtis remembers why he never goes down there. Trying to hide his fear from his best friend, Daniel, proves futile. After learning of his friends fear of what lies below the main floor of his family's home, Daniel helps Curtis face his f... Leer todo",-,Comedia,takes me back,2022
-,Bronny Lane,Bronny Lane,"Kit Snow, Australia's number one male stripper wanted to be famous. This is his story, as told by the publicists who made it happen.",-,Comedia,i wanna be famous,2022
-,Rob G. Smith,Rob G. Smith,-,-,Comedia,untitled rob g. smith project,2022
-,Nathaniel Nose,DJ Perry,-,-,Comedia,smoke and mirrors,2022
-,Mico Saad,Mico Saad,-,-,Comedia,peaches the cat,2022
-,Riccardo Romano,Riccardo Romano,"Confronted with his own mortality, the heir to the mosquito repellent empire reveals a devastating plan to bring about the end of the world. This prompts a competition as his sister sets a reward, with three assassins vying for the prize.",-,Comedia,"carro, ferro, farro",2022
-,Travis Donald Wallace Thompson,Thomas Lobrichon,"In this short dramedy, a corrupt lawyer, an insurance firm, and a cocky pair of co-workers become entangled in a cat-and-mouse game of corruption and betrayal. Excitement ensues when lovers, self professed adept employees, and lost lust take hold of an already sticky situation.",13,Comedia,you've earned it,2022
-,"['Thomas Mc', 'Cue']","['Thomas Mc', 'Cue']","A short horror/comedy in the vein of Tucker and Dale Vs. Evil, Cabin in the woods and Wrong turn.",-,Comedia,killer roadtrip,2022
10.0,Remington Hoffman,Christopher Collins,Two friends take a look back at their journey in Los Angeles one last time as they part ways.,20,Comedia,a walk in west la,2022
-,Alexandre Miguel Silva,"['David Remédios', 'Alexandre Miguel Silva']","An aspiring explorer at heaven's doors, prays for someone to help and save him from certain death, and someone answer.",-,Comedia,o intrépido explorador,2022
-,Joe Acierno,"['Joe Acierno', 'Michelle Batista', 'Amber Monteleone']","A virgin in his twenties makes a pact with his platonic girlfriend that if she can't help him do the deed by his next birthday, she'll have sex with him.",23,Comedia,the playboy of park slope,2022
-,Antonio Oliveros-Nikol,Antonio Oliveros-Nikol,"A man hires an actress to play his girlfriend during a family dinner, but his plans go awry when she decides to go off-script",16,Comedia,meet natasha,2022
8.0,Simon Schneider,"['Dario Delay', 'Simon Schneider']",A nearly finished construction site. The construction manager Thomas Zetzsche is proud of his achievement. But suddenly more and more defects appear and the opening date has to be postponed. Thomas must confront his own responsibility in this faulty system.,24,Comedia,zeitpunkt x,2022
-,"['Nick De', 'Simone']","['Nick De', 'Simone']","A family therapy session on acid, as all hell breaks loose when connected man Pat Padula expresses his love for free-spirited Dottie, whose hands are full with her eccentric sons, as adventure awaits outside with revved engine.",15,Comedia,full throttle paradise,2022
-,Jacob Stockton,Gabriel Brown,"Two thieves hide out in an alley following a shop robbery, only to discover they might have made off with a lot less than they thought.",3,Comedia,pitiful pilferers,2022
-,Jennipher Foster,Jennipher Foster,"On the eve of the 2020 election, a woman quarantining on a goat farm begins to unravel as she suspects her boyfriend's involvement with a local housewife's disappearance.",-,Comedia,totem goat,2022
-,Jordan Lee Douglas Sims,"['Jordan Lee Douglas Sims', 'Jesse Vega']","Dennis Walker, ends up on a night out with his friends. When a moment of intoxication risk him to make a mistake in life where he wont forget that leads him to be F**ked Up.",-,Comedia,f**ked up,2022
-,"['Eddie Sarenhag', 'Karl-Anton Svensson']","['David Enner Björklund', 'Eddie Sarenhag', 'Karl-Anton Svensson']","Grandpa Leif tells his grandchild Måns about his life experiences, but Måns doesn't think Leif's life is interesting at all, so Leif decides to make up what really happened.",-,Comedia,en sann historia,2022
-,Christian Frates,-,A reanimated collaboration of the Evil Con Carne pilot.,7,Comedia,evil con carne reanimated collab,2022
-,Dhanvignesh Aamuri,Dhanvignesh Aamuri,"Shekar, an investigative journalist wants to eat his final pizza before he gets killed.",-,Comedia,for a slice of pizza,2022
-,Lisa Marie Tedesco,Lisa Marie Tedesco,The fiancee of a mobster's daughter works to prove herself to her soon to be father-in-law.,-,Comedia,chloë 'two fingers',2022
-,Dennis Flippin,Doug Wyckoff,Georgia organized a group to travel to the ends of the earth. She wants to prove once and for all that the earth is flat.,12,Comedia,flatters,2022
-,-,Michael Prince Smith,A delivery person encounters what turns out to be an adventurous night that they will never forget.,-,Comedia,catch a break,2022
-,Qiyu Zhou,"['Zita Bai', 'Qiyu Zhou']","A black comedy anthology film composed of three standalone shorts, united by the common theme of how sex and sexuality impact women's reactions and bring out extreme behaviors.",18,Comedia,fun sized trouble,2022
-,Tre Floyd,Sunday Sabbath,-,-,Comedia,laughing boy,2022
-,Deven Patel,Deven Patel,-,-,Comedia,geeta's anatomy,2022
-,Théo Coudiere,Théo Coudiere,-,-,Comedia,summer end and the homecoming,2022
-,Mesaj,Mesaj,A behind the scenes look at the creation of a cult recruitment video seeking new members by touting the effectiveness of the program.,-,Comedia,a message from a higher dimension,2022
-,Sebastian Feichtinger,Sebastian Feichtinger,"It's a cold Christmas night. A young stripper named Ron is about to give his first performance to Julia, a lonely divorced woman. Suddenly the door of the house flies open - it's her ex-husband and their two kids. Caught in the act, Ron's first instinct is to escape the upcoming ... Leer todo",-,Comedia,ron the reindeer - another christmas story,2022
-,Gray Deuber,Gray Deuber,Three stories intertwine over the hum of the washing machines in a Texas laundromat.,15,Comedia,sundry,2022
-,Laura Juliane May,Laura Juliane May,A comedy about two best friends navigating through honesty in their friendship.,-,Comedia,bad song,2022
-,-,Marie Y. Lemelle,A move for one of four life-long friends bring them together after 10 years of living very different lives.,-,Comedia,moving day,2022
-,Delane Leahy,"['Timothy Mc', 'Quaid']","Two half-brothers break into the house of a Big Pharma CEO, Quincy Addy, to steal evidence against a controversial drug used within the factory farm industry--but are caught by Quincy's lawyer and must escape before his imminent return.",-,Comedia,the great pacific race,2022
-,Marissa Ruben,Marissa Ruben,"When an act of liberation is seen as criminal, 12-year-old Monica is forced to stand trial for her summer camp misdeeds.",9,Comedia,don't say vagina!,2022
-,Kahlea Baldwin,Kahlea Baldwin,-,-,Comedia,mona,2022
-,Hee-chul Kwon,Hee-chul Kwon,"Min Shick, Hi Ae and Hyun Joo are good friends back in elementary school. Hi Ae loved Min Shik first but he married Hyun Joo and Hi Ae married a guy that she doesn't love. Hi Ae lives a life that is not happy at all. One day, three of them went on a trip on a single car. Hi A... Leer todo",39,Comedia,"exist, not exist",2022
-,"['Jane Stiles', 'Meryl Jones Williams']",Jane Stiles,A babysitter and child perform an astrological ritual together to honor Venus.,19,Comedia,the love spell,2022
