puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
8.0,Frederick Lloyd,"['Arron Amo-Travers', 'Frederick Lloyd']","Whilst working aboard a satellite orbiting earth, A cataclysmic incident leaves an Astronaut stranded in space, isolated, alone and fighting for his life. In his darkest hours he discovers himself and the importance of the love he left behind.",18,Accion,pantheon,2012
-,Eckhard Kruse,-,"Once again ultimate danger for mankind: After barely surviving Independence Day, it's German Unity Day that the next global catastrophe is threatening. Are the old weapons still effective against the malicious aggressors? Or do we have to start thinking in new ways? Humorously hinting at the film 'Independence Day', the film shows that it is not weapons and big politi... Leer todo",14,Accion,einheitstag,2012
8.3,Josh Tessier,"['Craig R. Key', 'Josh Tessier']",A convict and a cop have to work together in order to survive their current situation.,14,Accion,raw brute,2012
8.4,Stanley Tsang,Osric Chau,-,-,Accion,return of the dragon returns in 60 seconds,2012
8.6,Geoff Redknap,Katie Weekley,A dumpster diver rescues a woman and she blossoms.,4,Accion,trash,2012
-,Yevgeni Vaskevich,-,"Life of man in his early 30's trying to find his place in this world. By choosing different types of artistic activities, he struggles to achieve whole picture of his life.",43,Accion,life as a snapshot,2012
-,Ben Michael,Ben Michael,"This is fight club. Where the ancient dark arts of MMA resurface in the modern day arena. Chop Suey follows MMA fighter Jimmy on the night of the RG Underground MMA Tournament fight. Jimmy is poised to win the title; fit, fierce and focused. Enter Kim San, current RG champion with a trick up his sleeve. Will Jimmy be able to pull off a win in the face of his opponent ... Leer todo",5,Accion,chop suey,2012
-,Stas Dimos,Stas Dimos,"A young man answers a single text and becomes addicted to the Internet, losing everything in the process. The film explores the addictive nature of our modern drug of choice: the Internet.",7,Accion,rabbit hole,2012
-,Andy Jarosz,"['Brian Hamilton', 'Andy Jarosz']","In a post-nuclear totalitarianistic society, a group of rebels, led by Kenneth Sibelius (Brian Hamilton) discover the Sandstone Project: an illegal genetic engineering experiment that killed every human test subject. Save two. The race is on for the government, led by John Nickel (Ged Navickas) to retrieve the stolen document before the rebels can locate the survivors... Leer todo",44,Accion,sandstone,2012
-,Gary Mirabelle,Gary Mirabelle,It's a beautiful day in suburbia and a young boy decides to go out roller skating. His curiosity causes him to venture past the edge of the neighborhood. There he comes upon an old house where inside strange and unnatural things are happening. Here our young boy steps into the role of reluctant hero--starting a chain of events that prove to save the day. Maybe even th... Leer todo,10,Accion,the day i helped save the world,2012
-,Santiago Ruiztorres,-,"Sudden Flashes of Light is an action film on the piano that features Serhiy Salov's virtuous performance and interpretations of Fetes from Nocturnes by Claude Debussy. The film focuses on the mechanical relationship between Salov and the piano, evoking an emotional state in the performance and suggesting an atmosphere akin to the impressionist movement. Sudden Flashes... Leer todo",8,Accion,sudden flashes of light,2012
-,Sascha Raeburn,Sascha Raeburn,"Seeking hardcore Martial Arts training, Jess stumbles across a 'different' kind of Kung Fu Master.",7,Accion,dragon master,2012
9.0,Victor Ciccarelli,"['Luke Benning', 'Jonathan Courtney', 'Wade Courtney']","When a group of zombies decides to make a film for the 48-hour film project, it is found that hunger makes them easily distracted.",7,Accion,40 ate,2012
-,Aaron Pagniano,Aaron Pagniano,A semi-loser is visited by an Angel and told that he is the chosen one. He sets out to find and ultimately fights a demon.,8,Accion,chosen,2012
7.4,Cameron Casti,César Santos,-,10,Accion,los que no viven: acorralados,2012
-,James Quinn,"['James Quinn', 'William Williams']","When Andy is kidnapped by Natasha from his own Western themed Birthday party its up to his best friend, Pete, to rescue him. The following morning Pete heads to Natasha's house armed with a stills camera and the threat of photo tagging. A Spaghetti Western as much about social media and projected personal image as it is about revenge.",5,Accion,"the good, the bad and the photogenic",2012
7.2,Jean-Baptiste Saurel,Jean-Baptiste Saurel,"Insecure about his dick, Francis is afraid to reveal his feelings to his employee Sonia. But when she gets a role in the latest Ti-Kong film, he no longer has a choice. He must save Sonia from a terrible danger: the Dickslap.",25,Accion,la bifle,2012
-,"['Mark Aurelius-Ross Cooper', 'Angiolo Ferrgino']","['Mark Aurelius-Ross Cooper', 'Angiolo Ferrgino']","Robert Haviland LaBarre (John Major) is the son of Media Mogul Johnathan Labarre, creator of the infamous LaBarre Industries. When a deal goes wrong, he fights for vengeance and his life.",-,Accion,rebel rob: begins,2012
5.8,Sebastian Mattukat,"['Sebastian Mattukat', 'Tobias Voigt']","In THE RISING we follow the story of clone LE-E-003976 (LE-E). On a research mission in the toxic woods of a destroyed environment, he incidentally gets caught in the middle of an upcoming rebellion and thus learns about the dreadful truth of his destiny.",13,Accion,the rising,2012
-,Gary Hubb,Gary Hubb,"Gold has been found not far from a place known as El Pueblo de Los Angeles and now the world begins to rush in and stake their claim. An adopted son of Los Angeles, Dallan Love under the tutelage of his uncle finds ways to find cooperation with the overflowing transplants. But a local vagrant, Joaquin looks to disrupt Dallan's attempts, leading the new fragile town on... Leer todo",11,Accion,road to los angeles,2012
-,Norm Fassbender,"['Dave Clarke', 'Norm Fassbender']","Rantdog tries to save the world from zombies, global warming, and the mother of all barbecues.",31,Accion,tar zombies medium rare,2012
7.6,Patrick Viktor Monroe,Patrick Viktor Monroe,Mr. Oscar Fletcher might not be able to admit it to himself but he's in trouble. His habit has run away with him and he's in great need of help. Lucky for him Viktor and Sophie are here to give him a hand.,16,Accion,oscar's escape,2012
8.0,Sybil H. Mair,Sybil H. Mair,A young dressage rider's ambition to win threatens to ruin a partnership on the verge of a blossoming career.,26,Accion,the equestrian,2012
-,Joe Cobden,Joe Cobden,"A sweetheart dance-fight. The man holds the purse while the woman beats up the bullies, all set to the original Canadian national anthem, 'Vive La Canadienne', in praise of Canadian women.",4,Accion,vive la canadienne,2012
-,Piper Kessler,Piper Kessler,"Claire, a present day clairvoyant, comes to the rescue of Deanna, an 80's telepath. Have their paths intersected in the correct space and time?",8,Accion,intersect,2012
8.7,Wolf Morrison,Wolf Morrison,"Locked into the basement and tortured as a child Peter Crady killed his parents and was sent into prison psychiatry. 2 years later he breaks out and has only one thing in his mind: revenge on the people who brought him into prison, especially his sister Susan. Agent Stone and Detective Johnson have no time to waste because Crady leaves a bloody trace throughout the ci... Leer todo",12,Accion,massacre in vienna,2012
-,-,-,A documentary following the Police Explorers during a competition where they experience simulated situations first-hand that a Law Enforcement Officer would encounter in the field.,12,Accion,police explorers 2011,2012
-,José Antonio Solano Abundez,"['Javier Holguin Torres', 'Daniel Solano Abundez', 'José Antonio Solano Abundez']",Three children save the world from environmental destruction.,10,Accion,my candy melts,2012
-,Darin Heinis,Darin Heinis,"After the war, an afflicted veteran must confront his demons as he attempts to return to the life he left behind.",17,Accion,det.,2012
-,"['Bryan Ibasfalean', 'Mark Ibasfalean']",Mark Ibasfalean,Trying to help the world. Dr Frank Limpet inadvertently unleashes terror along the shoreline. Intelligent and deadly his mutated crabs have escaped. Now he must find a way to stop them. Crab Land promises action and thrills as Frank searches for a way to right the wrong he has created.,15,Accion,crab land,2012
-,Antonino Abate,Antonino Abate,Two middle-aged hitmen are having a hard time finding work in these hard times.,8,Accion,killers for hire,2012
-,Arden Tse,Arden Tse,"This Action/Drama story evolves around three main characters: a professional thief, a young ambitious cop and a lonely mother. The young cop has a distant relationship with his mother and he cares for nothing except for recognitions, competitions and promotions. Their story intertwines with a thief who has a niece with Multiple Sclerosis. In order to provide for his n... Leer todo",10,Accion,rectitude,2012
-,Ryan Latchmansingh,"['Ryan Latchmansingh', 'Caleb Negassa']",A story the centers around two childhood friends that have gone in different path due to unfortunate circumstances. It is a movie that brings the two childhood friends back together as young adults when their social environment and need for one another establishes itself.,30,Accion,where the sun sets,2012
8.3,Reza Ghassemi,"['Jon Aranda', 'Reza Ghassemi', 'Alain Vo']","Erik and Vinny are hired to kill a notorious crime lord. After a missed assassination, both men plot a way to tell their boss that they've killed the wrong guy while being chased by the crime lord's henchmen.",15,Accion,the last cry,2012
-,Andrew Chiang,Andrew Chiang,"THE GAME is a story of Marcus Chambers - Pro Basketball player. Marcus, is 38. His NBA team has just cut him. We experience his conversation with three different versions of his younger self trying to figure out where to go now. '38 is ancient when your office is the hardwood of an NBA arena'",10,Accion,the game,2012
-,Jessica Burgess,"['Jessica Burgess', 'Joe Kurek']","Set in the south, the vulnerable Mary, a waitress at the local diner, has resigned her fate to such. She constantly struggles with her drunkard mother, Edna, and Robert, her manager. The diner is a void, with Mary at the center; until a black angel, Dallas, appears with an agenda--through a robbery, instill something in Mary to get her on the chase for destiny. Darkly... Leer todo",21,Accion,the graveyard shift,2012
8.8,"['Doc Vidal', 'Ryan Kibby']",Doc Vidal,Mr. and Mrs. Kill is a short filmed in a noir style set in 1957 featuring a sadistic game show that pitches it's contestants against one another for a cash prize. Filmed with homages to 'Twilight Zone' and first person shooter games like 'Bioshock'.,20,Accion,mr. and mrs. kill,2012
-,David Preston,"['Jeannette Lawrence', 'Shane Lawrence', 'David Preston']","With only minutes left, retired man of fortune John Weller must overcome a sea of henchmen, rescue his girlfriend, and put a stop to his nemesis' plan to blow up the city.",6,Accion,boom!,2012
